names_IUCN,names_phylo,names_elton,diff_IUCN_elton,diff_IUCN_phylo
Saguinus_fuscicollis,Leontocebus_fuscicollis,Saguinus_fuscicollis,,New genus
Saguinus_geoffroyi,Saguinus_geoffroyi,Saguinus_geoffroyi,,
Saguinus_imperator,Saguinus_imperator,Saguinus_imperator,,
Saguinus_inustus,Saguinus_inustus,Saguinus_inustus,,
Saguinus_labiatus,Saguinus_labiatus,Saguinus_labiatus,,
Saguinus_leucopus,Saguinus_leucopus,Saguinus_leucopus,,
Saguinus_martinsi,Saguinus_martinsi,Saguinus_martinsi,,
Saguinus_melanoleucus,Leontocebus_weddelli,Saguinus_melanoleucus,,Lump/split
Saguinus_midas,Saguinus_midas,Saguinus_midas,,
Saguinus_mystax,Saguinus_mystax,Saguinus_mystax,,
Saguinus_niger,Saguinus_niger,Saguinus_niger,,
Saguinus_nigricollis,Leontocebus_nigricollis,Saguinus_nigricollis,,New genus
Saguinus_oedipus,Saguinus_oedipus,Saguinus_oedipus,,
Saguinus_tripartitus,Leontocebus_tripartitus,Saguinus_tripartitus,,New genus
Saiga_tatarica,Saiga_tatarica,Saiga_tatarica,,
Saimiri_boliviensis,Saimiri_boliviensis,Saimiri_boliviensis,,
Saimiri_oerstedii,Saimiri_oerstedii,Saimiri_oerstedii,,
Saimiri_sciureus,Saimiri_sciureus,Saimiri_sciureus,,
Saimiri_ustus,Saimiri_ustus,Saimiri_ustus,,
Saimiri_vanzolinii,Saimiri_vanzolinii,Saimiri_vanzolinii,,
Salanoia_concolor,Salanoia_concolor,Salanoia_concolor,,
Salinomys_delicatus,Salinomys_delicatus,Salinomys_delicatus,,
Salpingotulus_michaelis,Salpingotulus_michaelis,Salpingotulus_michaelis,,
Salpingotus_crassicauda,Salpingotus_crassicauda,Salpingotus_crassicauda,,
Salpingotus_heptneri,Salpingotus_heptneri,Salpingotus_heptneri,,
Salpingotus_kozlovi,Salpingotus_kozlovi,Salpingotus_kozlovi,,
Salpingotus_pallidus,Salpingotus_pallidus,Salpingotus_pallidus,,
Santamartamys_rufodorsalis,Santamartamys_rufodorsalis,Diplomys_rufodorsalis,New genus,
Sapajus_apella,Sapajus_apella,Cebus_apella,New genus,
Sapajus_cay,Sapajus_cay,Cebus_apella,Lump/split,
Sapajus_flavius,Sapajus_flavius,Cebus_libidinosus,Rediscovered,
Sapajus_libidinosus,Sapajus_libidinosus,Cebus_libidinosus,New genus,
Sapajus_macrocephalus,Sapajus_macrocephalus,Cebus_apella,Lump/split,
Sapajus_nigritus,Sapajus_nigritus,Cebus_apella,Lump/split,
Sapajus_robustus,Sapajus_robustus,Cebus_apella,Lump/split,
Sapajus_xanthosternos,Sapajus_xanthosternos,Cebus_xanthosternos,New genus,
Sarcophilus_harrisii,Sarcophilus_harrisii,Sarcophilus_harrisii,,
Sauromys_petrophilus,Sauromys_petrophilus,Sauromys_petrophilus,,
Saxatilomys_paulinae,Saxatilomys_paulinae,Chiromyscus_chiropus,Recently discovered,
Scalopus_aquaticus,Scalopus_aquaticus,Scalopus_aquaticus,,
Scapanulus_oweni,Scapanulus_oweni,Scapanulus_oweni,,
Scapanus_latimanus,Scapanus_latimanus,Scapanus_latimanus,,
Scapanus_orarius,Scapanus_orarius,Scapanus_orarius,,
Scapanus_townsendii,Scapanus_townsendii,Scapanus_townsendii,,
Scapteromys_aquaticus,Scapteromys_aquaticus,Scapteromys_aquaticus,,
Scapteromys_tumidus,Scapteromys_tumidus,Scapteromys_tumidus,,
Scaptochirus_moschatus,Scaptochirus_moschatus,Scaptochirus_moschatus,,
Scaptonyx_fusicaudus,Scaptonyx_fusicaudus,Scaptonyx_fusicaudus,,
Sciurillus_pusillus,Sciurillus_pusillus,Sciurillus_pusillus,,
Sciurocheirus_alleni,Sciurocheirus_alleni,Galago_alleni,New genus,
Sciurocheirus_gabonensis,Sciurocheirus_gabonensis,Galago_gabonensis,New genus,
Sciurotamias_davidianus,Sciurotamias_davidianus,Sciurotamias_davidianus,,
Sciurotamias_forresti,Sciurotamias_forresti,Sciurotamias_forresti,,
Sciurus_aberti,Sciurus_aberti,Sciurus_aberti,,
Sciurus_aestuans,Sciurus_aestuans,Sciurus_aestuans,,
Sciurus_alleni,Sciurus_alleni,Sciurus_alleni,,
Sciurus_anomalus,Sciurus_anomalus,Sciurus_anomalus,,
Sciurus_arizonensis,Sciurus_arizonensis,Sciurus_arizonensis,,
Sciurus_aureogaster,Sciurus_aureogaster,Sciurus_aureogaster,,
Sciurus_carolinensis,Sciurus_carolinensis,Sciurus_carolinensis,,
Sciurus_colliaei,Sciurus_colliaei,Sciurus_colliaei,,
Sciurus_deppei,Sciurus_deppei,Sciurus_deppei,,
Sciurus_flammifer,Sciurus_flammifer,Sciurus_flammifer,,
Sciurus_gilvigularis,Sciurus_gilvigularis,Sciurus_gilvigularis,,
Sciurus_granatensis,Sciurus_granatensis,Sciurus_granatensis,,
Sciurus_griseus,Sciurus_griseus,Sciurus_griseus,,
Sciurus_ignitus,Sciurus_ignitus,Sciurus_ignitus,,
Sciurus_igniventris,Sciurus_igniventris,Sciurus_igniventris,,
Sciurus_lis,Sciurus_lis,Sciurus_lis,,
Sciurus_nayaritensis,Sciurus_nayaritensis,Sciurus_nayaritensis,,
Sciurus_niger,Sciurus_niger,Sciurus_niger,,
Sciurus_oculatus,Sciurus_oculatus,Sciurus_oculatus,,
Sciurus_pucheranii,Sciurus_pucheranii,Sciurus_pucheranii,,
Sciurus_pyrrhinus,Sciurus_pyrrhinus,Sciurus_pyrrhinus,,
Sciurus_richmondi,Sciurus_richmondi,Sciurus_richmondi,,
Sciurus_sanborni,Sciurus_sanborni,Sciurus_sanborni,,
Sciurus_spadiceus,Sciurus_spadiceus,Sciurus_spadiceus,,
Sciurus_stramineus,Sciurus_stramineus,Sciurus_stramineus,,
Sciurus_variegatoides,Sciurus_variegatoides,Sciurus_variegatoides,,
Sciurus_vulgaris,Sciurus_vulgaris,Sciurus_vulgaris,,
Sciurus_yucatanensis,Sciurus_yucatanensis,Sciurus_yucatanensis,,
Scleronycteris_ega,Scleronycteris_ega,Scleronycteris_ega,,
Scolomys_melanops,Scolomys_melanops,Scolomys_melanops,,
Scolomys_ucayalensis,Scolomys_ucayalensis,Scolomys_ucayalensis,,
Scoteanax_rueppellii,Scoteanax_rueppellii,Scoteanax_rueppellii,,
Scotinomys_teguina,Scotinomys_teguina,Scotinomys_teguina,,
Scotinomys_xerampelinus,Scotinomys_xerampelinus,Scotinomys_xerampelinus,,
Scotoecus_albofuscus,Scotoecus_albofuscus,Scotoecus_albofuscus,,
Scotoecus_hirundo,Scotoecus_hirundo,Scotoecus_hirundo,,
Scotoecus_pallidus,Scotoecus_pallidus,Scotoecus_pallidus,,
Scotomanes_ornatus,Scotomanes_ornatus,Scotomanes_ornatus,,
Scotonycteris_ophiodon,Casinycteris_ophiodon,Scotonycteris_ophiodon,,New genus
Scotonycteris_zenkeri,Scotonycteris_zenkeri,Scotonycteris_zenkeri,,
Scotophilus_andrewreborii,Scotophilus_andrewreborii,Scotophilus_dinganii,Recently discovered,
Scotophilus_borbonicus,Scotophilus_borbonicus,Scotophilus_borbonicus,,
Scotophilus_celebensis,Scotophilus_celebensis,Scotophilus_celebensis,,
Scotophilus_collinus,Scotophilus_collinus,Scotophilus_collinus,,
Scotophilus_dinganii,Scotophilus_dinganii,Scotophilus_dinganii,,
Scotophilus_ejetai,Scotophilus_ejetai,Scotophilus_dinganii,Recently discovered,
Scotophilus_heathii,Scotophilus_heathii,Scotophilus_heathii,,
Scotophilus_kuhlii,Scotophilus_kuhlii,Scotophilus_kuhlii,,
Scotophilus_leucogaster,Scotophilus_leucogaster,Scotophilus_leucogaster,,
Scotophilus_livingstonii,Scotophilus_livingstonii,Scotophilus_dinganii,Recently discovered,
Scotophilus_marovaza,Scotophilus_marovaza,Scotophilus_dinganii,Recently discovered,
Scotophilus_nigrita,Scotophilus_nigrita,Scotophilus_nigrita,,
Scotophilus_nucella,Scotophilus_nucella,Scotophilus_nucella,,
Scotophilus_nux,Scotophilus_nux,Scotophilus_nux,,
Scotophilus_robustus,Scotophilus_robustus,Scotophilus_robustus,,
Scotophilus_tandrefana,Scotophilus_tandrefana,Scotophilus_dinganii,Recently discovered,
Scotophilus_trujilloi,Scotophilus_trujilloi,Scotophilus_dinganii,Recently discovered,
Scotophilus_viridis,Scotophilus_viridis,Scotophilus_viridis,,
Scotorepens_balstoni,Scotorepens_balstoni,Scotorepens_balstoni,,
Scotorepens_greyii,Scotorepens_greyii,Scotorepens_greyii,,
Scotorepens_orion,Scotorepens_orion,Scotorepens_orion,,
Scotorepens_sanborni,Scotorepens_sanborni,Scotorepens_sanborni,,
Scotozous_dormeri,Scotozous_dormeri,Scotozous_dormeri,,
Scutisorex_somereni,Scutisorex_somereni,Scutisorex_somereni,,
Sekeetamys_calurus,Sekeetamys_calurus,Sekeetamys_calurus,,
Selevinia_betpakdalaensis,Selevinia_betpakdalaensis,Selevinia_betpakdalaensis,,
Semnopithecus_ajax,Semnopithecus_ajax,Semnopithecus_ajax,,
Semnopithecus_dussumieri,Semnopithecus_dussumieri,Semnopithecus_dussumieri,,
Semnopithecus_entellus,Semnopithecus_entellus,Semnopithecus_entellus,,
Semnopithecus_hector,Semnopithecus_hector,Semnopithecus_hector,,
Semnopithecus_hypoleucos,Semnopithecus_hypoleucos,Semnopithecus_hypoleucos,,
Semnopithecus_priam,Semnopithecus_priam,Semnopithecus_priam,,
Semnopithecus_schistaceus,Semnopithecus_schistaceus,Semnopithecus_schistaceus,,
Setifer_setosus,Setifer_setosus,Setifer_setosus,,
Setonix_brachyurus,Setonix_brachyurus,Setonix_brachyurus,,
Sicista_armenica,Sicista_armenica,Sicista_armenica,,
Sicista_betulina,Sicista_betulina,Sicista_betulina,,
Sicista_caucasica,Sicista_caucasica,Sicista_caucasica,,
Sicista_caudata,Sicista_caudata,Sicista_caudata,,
Sicista_concolor,Sicista_concolor,Sicista_concolor,,
Sicista_kazbegica,Sicista_kazbegica,Sicista_kazbegica,,
Sicista_kluchorica,Sicista_kluchorica,Sicista_kluchorica,,
Sicista_napaea,Sicista_napaea,Sicista_napaea,,
Sicista_pseudonapaea,Sicista_pseudonapaea,Sicista_pseudonapaea,,
Sicista_severtzovi,Sicista_severtzovi,Sicista_severtzovi,,
Sicista_strandi,Sicista_strandi,Sicista_strandi,,
Sicista_subtilis,Sicista_subtilis,Sicista_subtilis,,
Sicista_tianshanica,Sicista_tianshanica,Sicista_tianshanica,,
Sigmodon_alleni,Sigmodon_alleni,Sigmodon_alleni,,
Sigmodon_alstoni,Sigmodon_alstoni,Sigmodon_alstoni,,
Sigmodon_arizonae,Sigmodon_arizonae,Sigmodon_arizonae,,
Sigmodon_fulviventer,Sigmodon_fulviventer,Sigmodon_fulviventer,,
Sigmodon_hirsutus,Sigmodon_hirsutus,Sigmodon_hirsutus,,
Sigmodon_hispidus,Sigmodon_hispidus,Sigmodon_hispidus,,
Sigmodon_inopinatus,Sigmodon_inopinatus,Sigmodon_inopinatus,,
Sigmodon_leucotis,Sigmodon_leucotis,Sigmodon_leucotis,,
Sigmodon_mascotensis,Sigmodon_mascotensis,Sigmodon_mascotensis,,
Sigmodon_ochrognathus,Sigmodon_ochrognathus,Sigmodon_ochrognathus,,
Sigmodon_peruanus,Sigmodon_peruanus,Sigmodon_peruanus,,
Sigmodon_toltecus,Sigmodon_toltecus,Sigmodon_toltecus,,
Sigmodontomys_alfari,Sigmodontomys_alfari,Sigmodontomys_alfari,,
Sigmodontomys_aphrastus,Sigmodontomys_aphrastus,Sigmodontomys_aphrastus,,
Simias_concolor,Simias_concolor,Simias_concolor,,
Sminthopsis_aitkeni,Sminthopsis_aitkeni,Sminthopsis_aitkeni,,
Sminthopsis_archeri,Sminthopsis_archeri,Sminthopsis_archeri,,
Sminthopsis_bindi,Sminthopsis_bindi,Sminthopsis_bindi,,
Sminthopsis_butleri,Sminthopsis_butleri,Sminthopsis_butleri,,
Sminthopsis_crassicaudata,Sminthopsis_crassicaudata,Sminthopsis_crassicaudata,,
Sminthopsis_dolichura,Sminthopsis_dolichura,Sminthopsis_dolichura,,
Sminthopsis_douglasi,Sminthopsis_douglasi,Sminthopsis_douglasi,,
Sminthopsis_fuliginosus,Sminthopsis_fuliginosus,Sminthopsis_fuliginosus,,
Sminthopsis_gilberti,Sminthopsis_gilberti,Sminthopsis_gilberti,,
Sminthopsis_granulipes,Sminthopsis_granulipes,Sminthopsis_granulipes,,
Sminthopsis_griseoventer,Sminthopsis_griseoventer,Sminthopsis_griseoventer,,
Sminthopsis_hirtipes,Sminthopsis_hirtipes,Sminthopsis_hirtipes,,
Sminthopsis_leucopus,Sminthopsis_leucopus,Sminthopsis_leucopus,,
Sminthopsis_longicaudata,Sminthopsis_longicaudata,Sminthopsis_longicaudata,,
Sminthopsis_macroura,Sminthopsis_macroura,Sminthopsis_macroura,,
Sminthopsis_murina,Sminthopsis_murina,Sminthopsis_murina,,
Sminthopsis_ooldea,Sminthopsis_ooldea,Sminthopsis_ooldea,,
Sminthopsis_psammophila,Sminthopsis_psammophila,Sminthopsis_psammophila,,
Sminthopsis_virginiae,Sminthopsis_virginiae,Sminthopsis_virginiae,,
Sminthopsis_youngsoni,Sminthopsis_youngsoni,Sminthopsis_youngsoni,,
Smutsia_gigantea,Smutsia_gigantea,Manis_gigantea,New genus,
Smutsia_temminckii,Smutsia_temminckii,Manis_temminckii,New genus,
Solenodon_paradoxus,Solenodon_paradoxus,Solenodon_paradoxus,,
Solisorex_pearsoni,Solisorex_pearsoni,Solisorex_pearsoni,,
Solomys_ponceleti,Solomys_ponceleti,Solomys_ponceleti,,
Solomys_salamonis,Solomys_salamonis,Solomys_salamonis,,
Solomys_salebrosus,Solomys_salebrosus,Solomys_salebrosus,,
Solomys_sapientis,Solomys_sapientis,Solomys_sapientis,,
Sommeromys_macrorhinos,Sommeromys_macrorhinos,Sommeromys_macrorhinos,,
Sooretamys_angouya,Sooretamys_angouya,Oryzomys_angouya,New genus,
Sorex_alaskanus,Sorex_alaskanus,Sorex_alaskanus,,
Sorex_alpinus,Sorex_alpinus,Sorex_alpinus,,
Sorex_antinorii,Sorex_antinorii,Sorex_antinorii,,
Sorex_araneus,Sorex_araneus,Sorex_araneus,,
Sorex_arcticus,Sorex_arcticus,Sorex_arcticus,,
Sorex_arizonae,Sorex_arizonae,Sorex_arizonae,,
Sorex_asper,Sorex_asper,Sorex_asper,,
Sorex_bairdi,Sorex_bairdi,Sorex_bairdi,,
Sorex_bedfordiae,Sorex_bedfordiae,Sorex_bedfordiae,,
Sorex_bendirii,Sorex_bendirii,Sorex_bendirii,,
Sorex_buchariensis,Sorex_buchariensis,Sorex_buchariensis,,
Sorex_caecutiens,Sorex_caecutiens,Sorex_caecutiens,,
Sorex_camtschatica,Sorex_camtschatica,Sorex_camtschatica,,
Sorex_cansulus,Sorex_cansulus,Sorex_cansulus,,
Sorex_cinereus,Sorex_cinereus,Sorex_cinereus,,
Sorex_coronatus,Sorex_coronatus,Sorex_coronatus,,
Sorex_cylindricauda,Sorex_cylindricauda,Sorex_cylindricauda,,
Sorex_daphaenodon,Sorex_daphaenodon,Sorex_daphaenodon,,
Sorex_dispar,Sorex_dispar,Sorex_dispar,,
Sorex_emarginatus,Sorex_emarginatus,Sorex_emarginatus,,
Sorex_excelsus,Sorex_excelsus,Sorex_excelsus,,
Sorex_fumeus,Sorex_fumeus,Sorex_fumeus,,
Sorex_gracillimus,Sorex_gracillimus,Sorex_gracillimus,,
Sorex_granarius,Sorex_granarius,Sorex_granarius,,
Sorex_haydeni,Sorex_haydeni,Sorex_haydeni,,
Sorex_hosonoi,Sorex_hosonoi,Sorex_hosonoi,,
Sorex_hoyi,Sorex_hoyi,Sorex_hoyi,,
Sorex_isodon,Sorex_isodon,Sorex_isodon,,
Sorex_ixtlanensis,Sorex_ixtlanensis,Sorex_veraecrucis,Lump/split,
Sorex_jacksoni,Sorex_jacksoni,Sorex_jacksoni,,
Sorex_kozlovi,Sorex_kozlovi,Sorex_kozlovi,,
Sorex_leucogaster,Sorex_leucogaster,Sorex_leucogaster,,
Sorex_longirostris,Sorex_longirostris,Sorex_longirostris,,
Sorex_lyelli,Sorex_lyelli,Sorex_lyelli,,
Sorex_macrodon,Sorex_macrodon,Sorex_macrodon,,
Sorex_maritimensis,Sorex_maritimensis,Sorex_maritimensis,,
Sorex_mediopua,Sorex_mediopua,Sorex_saussurei,Lump/split,
Sorex_merriami,Sorex_merriami,Sorex_merriami,,
Sorex_milleri,Sorex_milleri,Sorex_milleri,,
Sorex_minutissimus,Sorex_minutissimus,Sorex_minutissimus,,
Sorex_minutus,Sorex_minutus,Sorex_minutus,,
Sorex_mirabilis,Sorex_mirabilis,Sorex_mirabilis,,
Sorex_monticolus,Sorex_monticolus,Sorex_monticolus,,
Sorex_nanus,Sorex_nanus,Sorex_nanus,,
Sorex_neomexicanus,Sorex_neomexicanus,Sorex_neomexicanus,,
Sorex_oreopolus,Sorex_oreopolus,Sorex_oreopolus,,
Sorex_orizabae,Sorex_orizabae,Sorex_orizabae,,
Sorex_ornatus,Sorex_ornatus,Sorex_ornatus,,
Sorex_pacificus,Sorex_pacificus,Sorex_pacificus,,
Sorex_palustris,Sorex_palustris,Sorex_palustris,,
Sorex_planiceps,Sorex_planiceps,Sorex_planiceps,,
Sorex_portenkoi,Sorex_portenkoi,Sorex_portenkoi,,
Sorex_preblei,Sorex_preblei,Sorex_preblei,,
Sorex_pribilofensis,Sorex_pribilofensis,Sorex_pribilofensis,,
Sorex_raddei,Sorex_raddei,Sorex_raddei,,
Sorex_roboratus,Sorex_roboratus,Sorex_roboratus,,
Sorex_rohweri,Sorex_rohweri,Sorex_cinereus,Lump/split,
Sorex_samniticus,Sorex_samniticus,Sorex_samniticus,,
Sorex_satunini,Sorex_satunini,Sorex_satunini,,
Sorex_saussurei,Sorex_saussurei,Sorex_saussurei,,
Sorex_sclateri,Sorex_sclateri,Sorex_sclateri,,
Sorex_shinto,Sorex_shinto,Sorex_shinto,,
Sorex_sinalis,Sorex_sinalis,Sorex_sinalis,,
Sorex_sonomae,Sorex_sonomae,Sorex_sonomae,,
Sorex_stizodon,Sorex_stizodon,Sorex_stizodon,,
Sorex_tenellus,Sorex_tenellus,Sorex_tenellus,,
Sorex_thibetanus,Sorex_thibetanus,Sorex_thibetanus,,
Sorex_trowbridgii,Sorex_trowbridgii,Sorex_trowbridgii,,
Sorex_tundrensis,Sorex_tundrensis,Sorex_tundrensis,,
Sorex_ugyunak,Sorex_ugyunak,Sorex_ugyunak,,
Sorex_unguiculatus,Sorex_unguiculatus,Sorex_unguiculatus,,
Sorex_vagrans,Sorex_vagrans,Sorex_vagrans,,
Sorex_ventralis,Sorex_ventralis,Sorex_ventralis,,
Sorex_veraecrucis,Sorex_veraecrucis,Sorex_veraecrucis,,
Sorex_veraepacis,Sorex_veraepacis,Sorex_veraepacis,,
Sorex_volnuchini,Sorex_volnuchini,Sorex_volnuchini,,
Sorex_yukonicus,Sorex_yukonicus,Sorex_yukonicus,,
Soricomys_kalinga,Soricomys_kalinga,Archboldomys_musseri,Recently discovered,
Soricomys_leonardocoi,Soricomys_leonardcoi,Archboldomys_musseri,Recently discovered,Typo
Soricomys_musseri,Soricomys_musseri,Archboldomys_musseri,New genus,
Soriculus_nigrescens,Soriculus_nigrescens,Soriculus_nigrescens,,
Spalacopus_cyanus,Spalacopus_cyanus,Spalacopus_cyanus,,
Spalax_arenarius,Spalax_arenarius,Spalax_arenarius,,
Spalax_giganteus,Spalax_giganteus,Spalax_giganteus,,
Spalax_graecus,Spalax_graecus,Spalax_graecus,,
Spalax_microphthalmus,Spalax_microphthalmus,Spalax_microphthalmus,,
Spalax_uralensis,Spalax_uralensis,Spalax_uralensis,,
Spalax_zemni,Spalax_zemni,Spalax_zemni,,
Speothos_venaticus,Speothos_venaticus,Speothos_venaticus,,
Spermophilopsis_leptodactylus,Spermophilopsis_leptodactylus,Spermophilopsis_leptodactylus,,
Spermophilus_alashanicus,Spermophilus_alashanicus,Spermophilus_alashanicus,,
Spermophilus_brevicauda,Spermophilus_brevicauda,Spermophilus_brevicauda,,
Spermophilus_citellus,Spermophilus_citellus,Spermophilus_citellus,,
Spermophilus_dauricus,Spermophilus_dauricus,Spermophilus_dauricus,,
Spermophilus_erythrogenys,Spermophilus_erythrogenys,Spermophilus_erythrogenys,,
Spermophilus_fulvus,Spermophilus_fulvus,Spermophilus_fulvus,,
Spermophilus_major,Spermophilus_major,Spermophilus_major,,
Spermophilus_musicus,Spermophilus_pygmaeus,Spermophilus_musicus,,Lump/split
Spermophilus_pallidicauda,Spermophilus_pallidicauda,Spermophilus_pallidicauda,,
Spermophilus_pygmaeus,Spermophilus_pygmaeus,Spermophilus_pygmaeus,,
Spermophilus_ralli,Spermophilus_ralli,Spermophilus_ralli,,
Spermophilus_relictus,Spermophilus_relictus,Spermophilus_relictus,,
Spermophilus_suslicus,Spermophilus_suslicus,Spermophilus_suslicus,,
Spermophilus_taurensis,Spermophilus_taurensis,Spermophilus_xanthoprymnus,Lump/split,
Spermophilus_xanthoprymnus,Spermophilus_xanthoprymnus,Spermophilus_xanthoprymnus,,
Sphaerias_blanfordi,Sphaerias_blanfordi,Sphaerias_blanfordi,,
Sphaeronycteris_toxophyllum,Sphaeronycteris_toxophyllum,Sphaeronycteris_toxophyllum,,
Spilocuscus_kraemeri,Spilocuscus_kraemeri,Spilocuscus_kraemeri,,
Spilocuscus_maculatus,Spilocuscus_maculatus,Spilocuscus_maculatus,,
Spilocuscus_papuensis,Spilocuscus_papuensis,Spilocuscus_papuensis,,
Spilocuscus_rufoniger,Spilocuscus_rufoniger,Spilocuscus_rufoniger,,
Spilocuscus_wilsoni,Spilocuscus_wilsoni,Spilocuscus_maculatus,Recently discovered,
Spilogale_angustifrons,Spilogale_angustifrons,Spilogale_angustifrons,,
Spilogale_gracilis,Spilogale_gracilis,Spilogale_gracilis,,
Spilogale_putorius,Spilogale_putorius,Spilogale_putorius,,
Spilogale_pygmaea,Spilogale_pygmaea,Spilogale_pygmaea,,
Srilankamys_ohiensis,Srilankamys_ohiensis,Srilankamys_ohiensis,,
Steatomys_bocagei,Steatomys_bocagei,Steatomys_bocagei,,
Steatomys_caurinus,Steatomys_caurinus,Steatomys_caurinus,,
Steatomys_cuppedius,Steatomys_cuppedius,Steatomys_cuppedius,,
Steatomys_jacksoni,Steatomys_jacksoni,Steatomys_jacksoni,,
Steatomys_krebsii,Steatomys_krebsii,Steatomys_krebsii,,
Steatomys_opimus,Steatomys_opimus,Steatomys_opimus,,
Steatomys_parvus,Steatomys_parvus,Steatomys_parvus,,
Steatomys_pratensis,Steatomys_pratensis,Steatomys_pratensis,,
Stenocephalemys_albipes,Stenocephalemys_albipes,Stenocephalemys_albipes,,
Stenocephalemys_albocaudata,Stenocephalemys_albocaudata,Stenocephalemys_albocaudata,,
Stenocephalemys_griseicauda,Stenocephalemys_griseicauda,Stenocephalemys_griseicauda,,
Stenocephalemys_ruppi,Stenocephalemys_ruppi,Stenocephalemys_ruppi,,
Stenoderma_rufum,Stenoderma_rufum,Stenoderma_rufum,,
Stochomys_longicaudatus,Stochomys_longicaudatus,Stochomys_longicaudatus,,
Strigocuscus_celebensis,Strigocuscus_celebensis,Strigocuscus_celebensis,,
Strigocuscus_pelengensis,Strigocuscus_pelengensis,Strigocuscus_pelengensis,,
Sturnira_aratathomasi,Sturnira_aratathomasi,Sturnira_aratathomasi,,
Sturnira_bidens,Sturnira_bidens,Sturnira_bidens,,
Sturnira_bogotensis,Sturnira_bogotensis,Sturnira_bogotensis,,
Sturnira_burtonlimi,Sturnira_burtonlimi,Sturnira_ludovici,Lump/split,
Sturnira_erythromos,Sturnira_erythromos,Sturnira_erythromos,,
Sturnira_hondurensis,Sturnira_hondurensis,Sturnira_ludovici,Lump/split,
Sturnira_koopmanhilli,Sturnira_koopmanhilli,Sturnira_mordax,Recently discovered,
Sturnira_lilium,Sturnira_lilium,Sturnira_lilium,,
Sturnira_ludovici,Sturnira_ludovici,Sturnira_ludovici,,
Sturnira_luisi,Sturnira_luisi,Sturnira_luisi,,
Sturnira_magna,Sturnira_magna,Sturnira_magna,,
Sturnira_mistratensis,Sturnira_mistratensis,Sturnira_mistratensis,,
Sturnira_mordax,Sturnira_mordax,Sturnira_mordax,,
Sturnira_nana,Sturnira_nana,Sturnira_nana,,
Sturnira_oporaphilum,Sturnira_oporaphilum,Sturnira_oporaphilum,,
Sturnira_perla,Sturnira_perla,Sturnira_tildae,Recently discovered,
Sturnira_sorianoi,Sturnira_sorianoi,Sturnira_magna,Recently discovered,
Sturnira_tildae,Sturnira_tildae,Sturnira_tildae,,
Styloctenium_mindorensis,Styloctenium_mindorensis,Styloctenium_wallacei,Recently discovered,
Styloctenium_wallacei,Styloctenium_wallacei,Styloctenium_wallacei,,
Stylodipus_andrewsi,Stylodipus_andrewsi,Stylodipus_andrewsi,,
Stylodipus_sungorus,Stylodipus_sungorus,Stylodipus_sungorus,,
Stylodipus_telum,Stylodipus_telum,Stylodipus_telum,,
Submyotodon_latirostris,Submyotodon_latirostris,Myotis_mystacinus,Lump/split,
Suncus_aequatorius,Suncus_aequatorius,Suncus_aequatorius,,
Suncus_ater,Suncus_ater,Suncus_ater,,
Suncus_dayi,Suncus_dayi,Suncus_dayi,,
Suncus_etruscus,Suncus_etruscus,Suncus_etruscus,,
Suncus_fellowesgordoni,Suncus_fellowesgordoni,Suncus_fellowesgordoni,,
Suncus_hosei,Suncus_hosei,Suncus_hosei,,
Suncus_hututsi,Suncus_hututsi,Suncus_remyi,Recently discovered,
Suncus_infinitesimus,Suncus_infinitesimus,Suncus_infinitesimus,,
Suncus_lixus,Suncus_lixus,Suncus_lixus,,
Suncus_madagascariensis,Suncus_madagascariensis,Suncus_madagascariensis,,
Suncus_malayanus,Suncus_malayanus,Suncus_malayanus,,
Suncus_megalura,Suncus_megalura,Suncus_megalura,,
Suncus_mertensi,Suncus_mertensi,Suncus_mertensi,,
Suncus_montanus,Suncus_montanus,Suncus_montanus,,
Suncus_murinus,Suncus_murinus,Suncus_murinus,,
Suncus_remyi,Suncus_remyi,Suncus_remyi,,
Suncus_stoliczkanus,Suncus_stoliczkanus,Suncus_stoliczkanus,,
Suncus_varilla,Suncus_varilla,Suncus_varilla,,
Suncus_zeylanicus,Suncus_zeylanicus,Suncus_zeylanicus,,
Sundamys_infraluteus,Sundamys_infraluteus,Sundamys_infraluteus,,
Sundamys_maxi,Sundamys_maxi,Sundamys_maxi,,
Sundamys_muelleri,Sundamys_muelleri,Sundamys_muelleri,,
Sundasciurus_brookei,Sundasciurus_brookei,Sundasciurus_brookei,,
Sundasciurus_davensis,Sundasciurus_davensis,Sundasciurus_davensis,,
Sundasciurus_fraterculus,Sundasciurus_fraterculus,Sundasciurus_fraterculus,,
Sundasciurus_hippurus,Sundasciurus_hippurus,Sundasciurus_hippurus,,
Sundasciurus_hoogstraali,Sundasciurus_hoogstraali,Sundasciurus_hoogstraali,,
Sundasciurus_jentinki,Sundasciurus_jentinki,Sundasciurus_jentinki,,
Sundasciurus_juvencus,Sundasciurus_juvencus,Sundasciurus_juvencus,,
Sundasciurus_lowii,Sundasciurus_lowii,Sundasciurus_lowii,,
Sundasciurus_mindanensis,Sundasciurus_mindanensis,Sundasciurus_mindanensis,,
Sundasciurus_moellendorffi,Sundasciurus_moellendorffi,Sundasciurus_moellendorffi,,
Sundasciurus_philippinensis,Sundasciurus_philippinensis,Sundasciurus_philippinensis,,
Sundasciurus_rabori,Sundasciurus_rabori,Sundasciurus_rabori,,
